"cohort_month","referral_source","month_number","mrr_amount","account_id"
"2023-05-01",event,3,7164,A-297a2d
"2024-10-01",organic,0,2786,A-c1e51e
"2024-01-01",other,1,686,A-ccb686
"2024-05-01",other,5,608,A-c222ab
"2024-01-01",partner,7,1791,A-65aeb5
"2023-10-01",ads,12,532,A-702032
"2023-04-01",organic,4,494,A-67be94
"2024-03-01",other,4,6368,A-f25509
"2024-04-01",ads,6,1791,A-354f12
"2023-04-01",partner,11,2985,A-e5d6ab
"2024-06-01",partner,1,4776,A-5ed98d
"2024-12-01",organic,0,228,A-0b0d6d
"2024-05-01",organic,5,1078,A-71615e
"2024-09-01",event,3,779,A-7f29a7
"2024-01-01",partner,8,1791,A-65aeb5
"2023-03-01",other,19,342,A-9affe6
"2023-11-01",ads,1,2254,A-7e0a10
"2023-08-01",event,10,4179,A-ac9111
"2024-01-01",event,9,1127,A-ccc747
"2024-07-01",organic,2,5373,A-92a3af
"2024-02-01",ads,10,1274,A-439b2f
"2024-11-01",other,1,2587,A-de24d5
"2024-10-01",other,2,608,A-118f1c
"2023-04-01",partner,12,380,A-6a4e2d
"2023-10-01",organic,9,2793,A-e7beab
"2023-04-01",ads,16,95,A-c608c8
"2024-01-01",partner,10,2989,A-462d45
"2024-06-01",ads,1,13731,A-2d1036
"2024-01-01",partner,10,20895,A-1f0636
"2024-10-01",partner,2,4606,A-c70870
"2024-01-01",other,3,4577,A-4e960a
"2023-06-01",ads,16,8358,A-993085
"2024-01-01",partner,0,3781,A-dbc825
"2023-10-01",ads,11,133,A-098560
"2023-09-01",organic,12,392,A-00cac8
"2024-01-01",event,6,784,A-ccc747
"2023-03-01",other,21,833,A-6e7827
"2024-09-01",partner,0,627,A-fce879
"2023-11-01",ads,4,6965,A-157070
"2024-03-01",organic,6,833,A-940b8b
"2023-12-01",event,3,5174,A-bece89
"2024-03-01",ads,7,1748,A-40906c
"2023-03-01",other,20,2989,A-158f4e
"2023-12-01",ads,4,2587,A-a8d89d
"2023-10-01",ads,9,597,A-098560
"2023-06-01",other,13,304,A-c7e58b
"2024-11-01",organic,1,171,A-533452
"2024-04-01",ads,3,686,A-34d880
"2024-04-01",organic,6,2009,A-82861f
"2023-05-01",event,16,1140,A-40de06
"2023-04-01",ads,6,1194,A-c608c8
"2024-05-01",other,5,608,A-c222ab
"2024-02-01",event,9,5572,A-ad64c6
"2023-04-01",event,7,4378,A-02fac6
"2023-12-01",ads,12,2842,A-e98302
"2024-01-01",partner,11,1470,A-462d45
"2024-04-01",ads,4,3383,A-9f0b68
"2024-09-01",event,2,588,A-7dacce
"2024-02-01",organic,5,2695,A-812c5b
"2023-08-01",other,4,1176,A-1f0ac7
"2023-12-01",partner,11,3582,A-4c56c9
"2024-08-01",event,4,3383,A-a2485e
"2023-02-01",event,1,722,A-271f46
"2023-09-01",organic,4,1862,A-a865bd
"2024-07-01",other,3,38,A-f3ff05
"2023-04-01",ads,3,285,A-69fad4
"2024-06-01",ads,5,380,A-7a0d69
"2024-05-01",organic,0,17114,A-30b4ca
"2023-08-01",event,14,399,A-ac9111
"2024-04-01",other,8,456,A-4f18f0
"2023-05-01",ads,12,703,A-075038
"2023-10-01",event,11,796,A-13466a
"2023-05-01",other,18,4165,A-bb2f49
"2023-07-01",organic,5,735,A-dcc2f0
"2024-09-01",other,1,247,A-c16101
"2023-11-01",other,8,597,A-59f724
"2024-11-01",event,0,1254,A-bd4513
"2023-07-01",partner,14,196,A-417d2f
"2024-04-01",ads,3,6567,A-9f0b68
"2024-07-01",organic,4,4776,A-016043
"2024-02-01",ads,3,114,A-439b2f
"2023-01-01",partner,11,8358,A-ed510f
"2024-11-01",organic,1,2587,A-6965e1
"2024-03-01",partner,7,784,A-5247b3
"2024-10-01",other,1,2223,A-d4e0d4
"2024-11-01",other,1,2261,A-712426
"2023-02-01",other,15,931,A-1e50e0
"2024-07-01",other,0,399,A-5b4ebb
"2024-02-01",event,4,361,A-8adedc
"2024-07-01",ads,5,361,A-f92792
"2024-11-01",ads,1,342,A-82d8a6
"2024-08-01",organic,2,980,A-0a282f
"2023-08-01",event,9,551,A-ce66f8
"2024-11-01",partner,1,3184,A-5f2961
"2024-04-01",other,3,1176,A-4f18f0
"2023-01-01",ads,20,3980,A-1986ca
"2024-12-01",partner,0,7363,A-9174e0
"2023-11-01",organic,8,6169,A-eb2fdc
"2024-01-01",partner,4,20895,A-1f0636
"2024-03-01",other,0,836,A-02cd81
"2024-05-01",organic,4,4776,A-87aa7b
"2023-09-01",partner,6,294,A-d77f4c
"2023-11-01",ads,3,7761,A-7920cc
"2023-11-01",ads,3,9154,A-7e0a10
"2023-06-01",partner,3,209,A-2b9d3e
"2024-06-01",ads,0,418,A-d42431
"2023-04-01",organic,9,735,A-de58ca
"2023-05-01",event,19,1225,A-9289f6
"2023-04-01",partner,18,171,A-6c093d
"2024-05-01",other,4,6368,A-c222ab
"2024-01-01",ads,8,437,A-bb3bd4
"2024-05-01",other,2,2786,A-e36807
"2024-11-01",organic,1,637,A-8bde0c
"2024-07-01",other,3,399,A-5b4ebb
"2023-09-01",organic,2,14527,A-5b1bcd
"2023-11-01",organic,13,4776,A-474ad4
"2024-03-01",other,4,1393,A-692f18
"2024-08-01",other,1,6027,A-104f1a
"2024-05-01",partner,5,398,A-b7ef83
"2024-04-01",ads,7,266,A-9f0b68
"2024-11-01",organic,0,1387,A-3a7284
"2024-05-01",other,1,475,A-4a267b
"2023-09-01",organic,5,1194,A-4e0e85
"2023-11-01",organic,5,551,A-600734
"2024-02-01",other,2,735,A-e2cd1b
"2024-06-01",event,2,5970,A-3f9cc0
"2024-07-01",ads,5,2156,A-d27f50
"2023-05-01",ads,4,1078,A-05d3b3
"2024-10-01",event,2,247,A-c16cf7
"2024-06-01",ads,3,441,A-5a92e7
"2024-06-01",ads,0,5572,A-cc8c8f
"2023-09-01",organic,14,1372,A-9f9299
"2024-10-01",organic,0,722,A-89ee83
"2023-07-01",organic,15,285,A-dcc2f0
"2024-11-01",event,0,1225,A-b07b56
"2023-07-01",partner,1,1470,A-726cfa
"2024-09-01",organic,2,3430,A-09316c
"2024-11-01",partner,1,931,A-5c9849
"2023-02-01",ads,19,1791,A-f1f639
"2024-04-01",organic,2,855,A-526d93
"2023-03-01",ads,12,1666,A-84ebe4
"2024-09-01",other,0,684,A-443b7c
"2024-07-01",other,1,2254,A-bcbe98
"2024-10-01",other,2,147,A-ced9aa
"2024-08-01",other,2,11542,A-e60f9d
"2024-09-01",organic,2,3430,A-09316c
"2024-02-01",other,10,3184,A-e2cd1b
"2023-05-01",event,2,1026,A-4a4c2d
"2024-01-01",ads,1,6368,A-acb7f7
"2023-07-01",organic,15,779,A-1b707d
"2024-01-01",partner,3,456,A-1d5444
"2024-02-01",organic,5,95,A-eb7c38
"2024-06-01",event,5,2985,A-7da956
"2023-09-01",other,11,380,A-b20d99
"2024-06-01",event,4,637,A-e7a1e2
"2024-11-01",organic,1,4975,A-039727
"2024-02-01",organic,2,171,A-eb7c38
"2024-10-01",organic,1,5174,A-6a7c9d
"2023-11-01",event,8,5373,A-f03140
"2023-04-01",partner,4,3781,A-35083d
"2023-02-01",ads,4,441,A-9ee962
"2023-08-01",ads,4,627,A-c1dfe1
"2023-05-01",other,1,2009,A-94d3da
"2023-08-01",ads,7,380,A-186a44
"2024-11-01",event,0,1225,A-b07b56
"2024-08-01",organic,1,1791,A-f45426
"2024-09-01",ads,3,2587,A-ab438f
"2023-05-01",ads,17,798,A-075038
"2023-05-01",ads,9,456,A-49b828
"2023-04-01",partner,9,171,A-6a4e2d
"2023-03-01",organic,18,19,A-b7724f
"2024-12-01",other,0,995,A-cc1d8d
"2023-03-01",ads,5,4179,A-84ebe4
"2024-01-01",other,6,4263,A-5a215a
"2023-02-01",partner,2,1592,A-7641d3
"2023-11-01",ads,4,10746,A-7920cc
"2024-10-01",organic,2,285,A-118d55
"2023-06-01",event,15,722,A-95b24a
"2024-06-01",event,1,637,A-7da956
"2023-08-01",ads,11,12736,A-1f7acb
"2024-07-01",organic,3,855,A-0cc442
"2024-05-01",organic,0,1176,A-87aa7b
"2024-10-01",event,1,361,A-0be015
"2023-06-01",other,1,980,A-19b2c8
"2024-07-01",ads,4,490,A-42e5e1
"2024-11-01",event,0,3381,A-76fa4d
"2023-03-01",event,5,171,A-92a333
"2024-03-01",organic,2,2450,A-20736a
"2023-09-01",organic,14,532,A-9f9299
"2024-12-01",partner,0,703,A-463db0
"2024-09-01",event,2,588,A-7dacce
"2024-04-01",ads,5,2587,A-9f0b68
"2024-03-01",event,7,4508,A-22d9d2
"2024-02-01",organic,8,3383,A-b9eed8
"2023-12-01",partner,4,833,A-dfbd31
"2023-02-01",event,9,3822,A-e1b9cd
"2024-06-01",other,1,190,A-cd458b
"2023-10-01",ads,8,456,A-81edc3
"2024-08-01",ads,1,114,A-4e44e8
"2023-11-01",event,4,95,A-832ec2
"2023-08-01",other,4,551,A-5a3eb9
"2023-01-01",other,9,570,A-af0cd2
"2024-07-01",event,1,2587,A-c37cab
"2023-02-01",other,13,4802,A-1e50e0
"2023-12-01",partner,10,133,A-c45b23
"2023-07-01",organic,12,3582,A-712533
"2023-11-01",event,8,722,A-f03140
"2023-04-01",partner,16,3781,A-35083d
"2024-09-01",event,1,361,A-0532a9
"2023-11-01",organic,9,784,A-a1b80b
"2024-05-01",organic,1,294,A-544d0a
"2024-08-01",other,2,380,A-4d1e75
"2023-06-01",partner,14,76,A-54ecc2
"2024-10-01",ads,2,833,A-e4bf56
"2023-05-01",ads,1,171,A-7c4956
"2024-11-01",organic,0,588,A-8bde0c
"2024-06-01",ads,6,665,A-bc4d48
"2023-08-01",partner,14,2744,A-98a59a
"2024-04-01",ads,4,784,A-054577
"2023-05-01",partner,11,6368,A-05f0e5
"2024-09-01",partner,1,209,A-2789e3
"2023-05-01",partner,1,266,A-10b8da
"2024-05-01",other,3,1568,A-c222ab
"2023-07-01",event,11,7164,A-f97b9a
"2024-09-01",event,0,779,A-7f29a7
"2023-09-01",ads,10,2597,A-9bfc9f
"2024-06-01",ads,2,1957,A-9badbd
"2024-02-01",ads,4,7960,A-b44e3e
"2024-07-01",event,5,437,A-c37cab
"2023-10-01",organic,0,1666,A-6da850
"2024-09-01",organic,3,1330,A-09316c
"2023-03-01",other,6,1064,A-9affe6
"2024-10-01",organic,2,3184,A-89ee83
"2024-06-01",ads,5,441,A-5a92e7
"2024-09-01",ads,2,13333,A-e08cd3
"2023-11-01",organic,4,5771,A-600734
"2023-08-01",ads,15,9353,A-186a44
"2024-04-01",organic,1,2254,A-82861f
"2023-12-01",ads,10,2189,A-65c341
"2023-04-01",event,13,2891,A-02fac6
"2024-03-01",other,4,2156,A-02cd81
"2023-08-01",event,1,2009,A-ac9111
"2024-11-01",event,0,475,A-b07b56
"2024-05-01",partner,2,294,A-58b9ff
"2024-11-01",organic,0,7761,A-3a7284
"2024-03-01",other,2,4378,A-4e631b
"2024-06-01",ads,0,171,A-5a92e7
"2024-01-01",partner,4,539,A-462d45
"2023-01-01",event,3,980,A-32728c
"2024-06-01",other,1,5174,A-cd458b
"2024-09-01",partner,3,4975,A-eb1312
"2024-10-01",partner,2,2388,A-c37601
"2024-01-01",partner,7,3582,A-65aeb5
"2024-05-01",partner,1,665,A-0158bb
"2024-09-01",organic,1,228,A-781cc0
"2023-11-01",event,1,6169,A-659280
"2024-10-01",partner,1,539,A-0f7d77
"2023-07-01",partner,4,539,A-726cfa
"2024-12-01",organic,0,7164,A-0b0d6d
"2024-03-01",other,0,2786,A-970c97
"2023-07-01",ads,1,784,A-45ce7a
"2024-09-01",organic,0,1330,A-09316c
"2024-06-01",event,5,247,A-53f4e3
"2024-12-01",organic,0,722,A-443f6f
"2023-08-01",other,2,2388,A-6dee43
"2023-08-01",organic,14,4577,A-cdf020
"2024-07-01",organic,2,3980,A-016043
"2023-12-01",ads,9,646,A-e98302
"2024-12-01",other,0,11741,A-309e54
"2024-01-01",ads,11,437,A-bb3bd4
"2024-08-01",ads,3,551,A-4e44e8
"2024-03-01",organic,9,2786,A-31ab9a
"2023-12-01",other,8,1617,A-7988d1
"2024-09-01",event,3,931,A-0532a9
"2024-11-01",organic,1,6169,A-3a7284
"2024-08-01",other,4,3383,A-427b69
"2024-01-01",partner,10,1176,A-1d5444
"2024-06-01",partner,5,1372,A-5ed98d
"2023-02-01",ads,19,637,A-432483
"2024-03-01",partner,7,441,A-39868b
"2024-10-01",partner,2,5771,A-2e4581
"2023-11-01",partner,9,2744,A-313be3
"2023-12-01",event,1,2499,A-dcc3f1
"2023-09-01",other,6,1911,A-ae052e
"2023-05-01",event,17,1323,A-54d94a
"2023-03-01",partner,1,2985,A-e1462e
"2024-04-01",event,3,1159,A-2d4502
"2023-07-01",organic,4,6766,A-337bc1
"2024-05-01",organic,6,5771,A-1619f8
"2024-08-01",partner,2,1194,A-d62e02
"2024-03-01",event,4,684,A-4c38bc
"2024-01-01",partner,6,1995,A-1f0636
"2023-11-01",event,4,855,A-65a46c
"2024-11-01",event,0,9950,A-bd4513
"2024-12-01",event,0,12537,A-5790f4
"2023-12-01",partner,1,8955,A-50f3f7
"2024-11-01",event,1,950,A-bd4513
"2024-09-01",event,3,2009,A-7f29a7
"2024-02-01",organic,9,1045,A-812c5b
"2024-12-01",organic,0,3781,A-443f6f
"2024-11-01",organic,1,1791,A-533452
"2024-04-01",partner,7,637,A-cc102e
"2023-09-01",event,4,247,A-3b5cd1
"2024-08-01",partner,2,8955,A-bbc346
"2024-10-01",other,1,5733,A-d4e0d4
"2023-09-01",partner,7,1592,A-d77f4c
"2023-02-01",event,9,7960,A-e1b9cd
"2023-09-01",organic,9,588,A-1f559b
"2023-07-01",event,17,784,A-f97b9a
"2024-09-01",partner,0,1421,A-a33200
"2023-11-01",event,4,833,A-2edab2
"2023-07-01",organic,4,3184,A-1b707d
"2023-05-01",event,6,532,A-40de06
"2023-11-01",organic,5,3184,A-a1b80b
"2024-04-01",ads,6,456,A-054577
"2023-05-01",ads,16,95,A-f446b6
"2023-10-01",ads,12,760,A-098560
"2024-12-01",ads,0,392,A-22f2df
"2024-11-01",organic,1,4776,A-410e86
"2024-03-01",other,9,7164,A-94f8c9
"2024-06-01",event,4,342,A-53f4e3
"2024-06-01",ads,1,2107,A-5a92e7
"2024-01-01",organic,1,3185,A-faa28c
"2023-02-01",event,17,392,A-6e08f3
"2024-05-01",organic,7,735,A-71615e
"2023-07-01",partner,0,980,A-726cfa
"2023-11-01",organic,6,1519,A-eb2fdc
"2023-09-01",ads,9,1330,A-fa3095
"2024-12-01",other,0,1372,A-0f6450
"2024-08-01",organic,4,2388,A-adc1f3
"2023-09-01",other,13,1911,A-ae052e
"2024-05-01",other,5,855,A-716841
"2024-08-01",organic,2,171,A-f45426
"2023-06-01",event,1,722,A-95b24a
"2023-07-01",partner,6,285,A-726cfa
"2023-04-01",ads,10,456,A-ee42db
"2023-06-01",organic,16,3582,A-9123ac
"2024-03-01",other,2,2597,A-883b7d
"2023-08-01",ads,2,494,A-c1dfe1
"2024-02-01",organic,7,2985,A-eb7c38
"2024-04-01",event,8,1592,A-cea1f0
"2024-10-01",other,0,1393,A-396e5f
"2024-03-01",event,8,7164,A-4c38bc
"2024-11-01",event,1,551,A-fd7ad3
"2024-06-01",event,5,1617,A-e7a1e2
"2023-06-01",other,0,1617,A-19b2c8
"2024-07-01",other,3,1029,A-5b4ebb
"2023-12-01",ads,7,665,A-a8d89d
"2024-07-01",organic,1,95,A-50bb9f
"2023-05-01",event,18,49,A-9289f6
"2023-02-01",event,16,686,A-f44180
"2023-02-01",event,12,4776,A-6e08f3
"2024-04-01",partner,1,2058,A-cc102e
"2023-07-01",organic,6,1078,A-712533
"2024-06-01",ads,6,1393,A-9badbd
"2024-07-01",partner,2,190,A-751bd4
"2023-02-01",ads,15,49,A-e6afc1
"2023-05-01",ads,12,2009,A-2ebb4b
"2024-10-01",organic,0,133,A-c1e51e
"2024-07-01",organic,1,152,A-6f8ad2
"2023-08-01",other,12,2695,A-6dee43
"2023-10-01",ads,11,5771,A-098560
"2024-08-01",partner,4,784,A-fda07f
"2023-06-01",other,10,2786,A-5a184f
"2024-09-01",partner,1,323,A-86cdb4
"2024-08-01",organic,4,1274,A-a09355
"2024-12-01",ads,0,399,A-6843f2
"2024-10-01",other,1,361,A-ced9aa
"2023-06-01",organic,6,437,A-794a0b
"2024-04-01",other,3,1421,A-3d957b
"2023-12-01",other,4,245,A-1e6fc3
"2023-03-01",other,21,3582,A-c4ea60
"2024-04-01",organic,1,11542,A-fd9422
"2024-11-01",event,1,15920,A-b48f73
"2023-01-01",partner,10,2009,A-91e948
"2023-05-01",ads,12,2646,A-cc98bc
"2023-04-01",organic,1,4975,A-cab532
"2023-04-01",ads,18,1225,A-cb6cc6
"2024-01-01",ads,10,796,A-922109
"2024-08-01",partner,4,266,A-fda07f
"2024-07-01",partner,3,703,A-86fc1d
"2024-08-01",other,1,882,A-427b69
"2023-11-01",organic,9,2189,A-331424
"2023-07-01",other,16,323,A-0f3e88
"2023-02-01",partner,15,2786,A-7641d3
"2024-03-01",event,6,285,A-029f69
"2023-03-01",other,20,3582,A-7f4db3
"2023-02-01",ads,8,418,A-a7bd4b
"2024-07-01",ads,1,6965,A-f92792
"2023-11-01",other,8,171,A-a6d261
"2024-02-01",other,9,342,A-e2cd1b
"2024-09-01",organic,0,2388,A-781cc0
"2023-09-01",partner,6,513,A-ac14bb
"2023-01-01",partner,18,8159,A-91e948
"2024-04-01",ads,4,342,A-d4ac0e
"2024-09-01",other,1,627,A-e351e1
"2024-09-01",event,0,2587,A-7dacce
"2023-10-01",ads,8,2009,A-81edc3
"2024-05-01",organic,0,17114,A-30b4ca
"2023-02-01",other,13,570,A-0dbdc6
"2024-09-01",other,0,245,A-443b7c
"2023-07-01",ads,8,3184,A-45ce7a
"2024-09-01",ads,1,13333,A-e08cd3
"2024-07-01",partner,1,5572,A-86fc1d
"2024-12-01",other,0,5572,A-0f6450
"2023-10-01",other,5,196,A-503d5a
"2024-04-01",partner,5,2587,A-cc102e
"2023-08-01",event,0,551,A-ce66f8
"2023-09-01",organic,14,1519,A-e89151
"2023-08-01",other,6,882,A-43a9e3
"2023-08-01",event,12,4179,A-ac9111
"2023-08-01",event,14,133,A-3c1a3f
"2024-09-01",organic,3,342,A-592832
"2023-09-01",ads,15,1791,A-d922bf
"2023-11-01",organic,5,589,A-eb2fdc
"2024-03-01",ads,6,2401,A-a0ca4e
"2024-11-01",ads,1,13532,A-82d8a6
"2024-03-01",other,7,3383,A-94f8c9
"2024-02-01",organic,8,1045,A-812c5b
"2024-03-01",event,3,392,A-22d9d2
"2024-09-01",other,1,4116,A-443b7c
"2023-01-01",organic,18,1194,A-779e4e
"2024-02-01",ads,7,4577,A-fe79a5
"2023-03-01",other,1,1393,A-9affe6
"2023-04-01",organic,14,10348,A-67be94
"2024-01-01",organic,9,5373,A-2446e3
"2024-12-01",other,0,532,A-0f6450
"2023-09-01",partner,6,6965,A-ac14bb
"2024-11-01",organic,1,190,A-139c3b
"2024-08-01",organic,3,266,A-a09355
"2023-11-01",ads,0,874,A-7e0a10
"2024-06-01",event,0,931,A-53f4e3
"2023-08-01",other,14,399,A-5a3eb9
"2023-08-01",other,2,114,A-6dee43
"2024-03-01",ads,9,4508,A-40906c
"2024-08-01",organic,3,1127,A-90a8c8
"2023-03-01",other,3,133,A-9affe6
"2023-06-01",other,3,398,A-df10db
"2023-07-01",ads,5,539,A-9c18c4
"2024-03-01",event,9,7960,A-9779ad
"2024-08-01",partner,0,2786,A-fda07f
"2023-05-01",event,12,1372,A-40de06
"2023-08-01",ads,11,8159,A-c1dfe1
"2023-12-01",partner,8,456,A-dfbd31
"2023-06-01",event,17,285,A-8ed5dd
"2023-11-01",other,6,931,A-59f724
"2023-02-01",ads,19,342,A-a7bd4b
"2024-06-01",event,6,2842,A-08e34e
"2024-05-01",organic,7,2499,A-87aa7b
"2024-07-01",ads,1,7363,A-bd4708
"2024-10-01",event,1,456,A-0be015
"2024-04-01",event,4,1393,A-2d4502
"2023-07-01",partner,8,2189,A-726cfa
"2023-01-01",event,4,38,A-f17767
"2024-06-01",ads,4,597,A-a45270
"2023-08-01",other,8,646,A-1f0ac7
"2023-05-01",organic,12,17711,A-80eeb6
"2023-04-01",partner,4,4378,A-6a4e2d
"2024-09-01",organic,0,2388,A-781cc0
"2023-11-01",other,7,684,A-59f724
"2023-10-01",partner,4,1764,A-856b1e
"2024-03-01",other,1,6169,A-f5641b
"2023-02-01",event,15,760,A-e1b9cd
"2023-03-01",other,2,1026,A-e888d1
"2023-05-01",ads,14,2587,A-f446b6
"2024-08-01",organic,4,98,A-0a282f
"2023-10-01",other,12,2587,A-798a3f
"2023-12-01",partner,9,5373,A-4c56c9
"2024-11-01",organic,1,1225,A-8bde0c
"2023-03-01",event,5,6567,A-92a333
"2024-05-01",organic,5,3582,A-fa2041
"2024-11-01",partner,1,1127,A-db5e9e
"2024-12-01",organic,0,1225,A-443f6f
"2023-01-01",partner,4,6468,A-c7ffc2
"2024-01-01",other,11,1990,A-ccb686
